mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
38.08662462234497,1.3693161846854205,0.6465187072753906,0.0094451717510594,47.80084197376732,{'C': 47.80084197376732},0.8428,0.8398,0.845,0.8425333333333332,0.0021312489817527,81
2.752293348312378,0.1362944421936852,0.5954798857371012,0.0613645876271947,2.5611544145428637,{'C': 2.5611544145428633},0.848,0.8436,0.8458,0.8458,0.0017962924780409,53
7.148135264714559,0.7104527898401587,0.6366974512736002,0.1215390569071333,7.4327904853162226,{'C': 7.4327904853162226},0.847,0.8412,0.8452,0.8444666666666666,0.0024239545283597,66
0.9528072675069174,0.069667910850558,0.9222183227539062,0.1253551924642435,0.0212259476594557,{'C': 0.021225947659455707},0.8506,0.842,0.8464,0.8463333333333334,0.0035112517552703,49
1.3244028091430664,0.2157639016465101,0.923856258392334,0.1100605787262815,0.328614229012611,{'C': 0.328614229012611},0.8542,0.8478,0.8526,0.8515333333333333,0.0027194770739161,22
6.407085577646892,1.786632467119345,0.8821651935577393,0.1119921436149989,4.860627212782754,{'C': 4.860627212782754},0.8478,0.841,0.8448,0.8445333333333332,0.0027824849006279,65
1.8544994990030923,0.0744374503759864,0.7156160672505697,0.0200050334554836,1.2603267292994107,{'C': 1.2603267292994107},0.8498,0.8444,0.8506,0.8482666666666666,0.0027535835237417,36
1.1234273115793865,0.0675664314607499,1.2193641662597656,0.1810187780099138,0.1988137633332275,{'C': 0.19881376333322753},0.857,0.8474,0.8548,0.8530666666666668,0.0041063636251825,11
1.334091107050578,0.137112915856816,2.0103561878204346,0.1836002297931266,0.0905557687072753,{'C': 0.0905557687072753},0.8574,0.8464,0.856,0.8532666666666667,0.0048889898979464,10
0.9960869948069254,0.0632673706731102,1.808456261952718,0.3395661986044436,0.020165262506217,{'C': 0.02016526250621704},0.849,0.8416,0.846,0.8455333333333334,0.0030390056853443,55
15.858078320821129,1.868000228260364,0.660722812016805,0.0551727835593106,20.52644902808167,{'C': 20.52644902808167},0.8436,0.839,0.843,0.8418666666666667,0.0020417857108151,88
5.643380085627238,0.4718681315302109,0.6401909987131754,0.0472609699365529,5.93251984646979,{'C': 5.93251984646979},0.8474,0.8416,0.8448,0.8446000000000001,0.0023720595832876,62
1.0567619800567627,0.1123174019149732,0.9502315521240234,0.1449499639029537,0.0288602274651993,{'C': 0.028860227465199367},0.8524,0.8418,0.8484,0.8475333333333334,0.004370608907489,39
16.33739360173543,0.362604372610868,0.7465588251749674,0.0255931481485857,17.35355204308474,{'C': 17.35355204308474},0.845,0.8388,0.844,0.8426,0.0027178422814185,75
1.560671091079712,0.027484193987544,0.6383204460144043,0.0750737078332093,1.0035079856735207,{'C': 1.0035079856735207},0.8508,0.8468,0.8524,0.85,0.0023551362310207,32
0.9739667574564616,0.0174750750208871,0.6544036865234375,0.0691386223785284,0.285357775595776,{'C': 0.285357775595776},0.8552,0.8476,0.8534,0.8520666666666666,0.003242769735204,17
1.1595674355824788,0.1141423629373745,0.7236715952555338,0.0200155585391535,0.3466185375737947,{'C': 0.34661853757379474},0.8534,0.8468,0.8524,0.8508666666666667,0.0029044027881056,26
1.017221450805664,0.0373498693115416,1.051749308904012,0.0466958869271859,0.0311127936649855,{'C': 0.031112793664985518},0.8526,0.8426,0.8478,0.8476666666666667,0.0040835714216302,38
